A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,0,1621706338586,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,1,1621706339321,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 730}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,2,1621706339841,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 517}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,3,1621706340393,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 551}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,4,1621706341467,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 3, ""action"": ""FinishInstructions"", ""viewTime"": 1073}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,5,1621706342304,"{""phase"": ""TEST"", ""word"": ""GREEN"", ""color"": ""red"", ""relation"": ""incongruent"", ""response"": ""red"", ""hit"": true, ""rt"": 832}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,6,1621706343268,"{""phase"": ""TEST"", ""word"": ""BLUE"", ""color"": ""green"", ""relation"": ""incongruent"", ""response"": ""green"", ""hit"": true, ""rt"": 963}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,7,1621706343969,"{""phase"": ""TEST"", ""word"": ""BLUE"", ""color"": ""blue"", ""relation"": ""congruent"", ""response"": ""blue"", ""hit"": true, ""rt"": 701}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,8,1621706344682,"{""phase"": ""TEST"", ""word"": ""RED"", ""color"": ""red"", ""relation"": ""congruent"", ""response"": ""red"", ""hit"": true, ""rt"": 712}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,9,1621706345386,"{""phase"": ""TEST"", ""word"": ""MONKEY"", ""color"": ""green"", ""relation"": ""unrelated"", ""response"": ""green"", ""hit"": true, ""rt"": 704}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,10,1621706346149,"{""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""color"": ""blue"", ""relation"": ""unrelated"", ""response"": ""blue"", ""hit"": true, ""rt"": 763}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,11,1621706346831,"{""phase"": ""TEST"", ""word"": ""SHIP"", ""color"": ""red"", ""relation"": ""unrelated"", ""response"": ""red"", ""hit"": true, ""rt"": 682}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,12,1621706347504,"{""phase"": ""TEST"", ""word"": ""GREEN"", ""color"": ""green"", ""relation"": ""congruent"", ""response"": ""green"", ""hit"": true, ""rt"": 673}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,13,1621706348273,"{""phase"": ""TEST"", ""word"": ""RED"", ""color"": ""blue"", ""relation"": ""incongruent"", ""response"": ""blue"", ""hit"": true, ""rt"": 768}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,14,1621706348275,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
A2WUPNIT08SEE2:3OONKJ5DKH9PC02Q89LS1K09UNPBOB,15,1621706349943,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
